step,mode,source_csv,test_days,total_return_pct,max_drawdown,sharpe,win_rate,avg_ret,std_ret
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,63,0.882769705621868,-0.17804205746140433,3.9703845035605085,0.5873015873015873,0.009865926404195306,0.03944623654765686
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,63,-0.17319586416193178,-0.3162904481839852,-0.5249076460053969,0.5238095238095238,-0.0015620448441664775,0.047240106626520555
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,63,0.0711659217637548,-0.2966605651304829,0.42165380895571125,0.42857142857142855,0.0013061889035141383,0.04917566397698838
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,63,-0.1124307037364416,-0.3873735752828358,-0.26545761637961157,0.5079365079365079,-0.0010241056840070704,0.06124206929340553
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,63,0.1742077629123311,-0.3082232130144512,0.897584307885022,0.5079365079365079,0.002856835651192221,0.05052545997009188
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,63,0.008223475297051142,-0.08641950906272133,0.29924319962818463,0.47619047619047616,0.000249085296353013,0.013213688736353675
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,63,-0.4634275653972646,-0.5533550020499758,-2.1762287408592726,0.49206349206349204,-0.00876627021189916,0.06394558753172487
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,63,0.13550087036644975,-0.2381191914293883,0.7287676993947799,0.5238095238095238,0.0023855000655201787,0.05196256583108289
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,63,-0.025564106220537508,-0.12903686899390154,0.02575643287890942,0.4444444444444444,3.261331390128882e-05,0.02010062148392099
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,63,0.14533337809058966,-0.38387847398291575,0.8266432573557086,0.49206349206349204,0.0037078635277584798,0.07120424465467513
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_marl_SOXL.csv,63,0.056903446432277516,-0.08677682779795493,0.8844542490963564,0.49206349206349204,0.0013024634265889296,0.023377089241408015
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_router_SOXL.csv,63,0.056903446432277516,-0.08677682779795493,0.8844542490963564,0.49206349206349204,0.0013024634265889296,0.023377089241408015
