step,mode,source_csv,test_days,total_return_pct,max_drawdown,sharpe,win_rate,avg_ret,std_ret
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,63,-0.09384530385130807,-0.4047756526962659,0.42978003956233063,0.5238095238095238,0.0019734182657169326,0.07289087649277155
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,63,0.1783102188952348,-0.5045962348284485,0.9506606664934436,0.5714285714285714,0.004782860230448174,0.07986609210638392
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,63,0.14462828134263872,-0.39006937723802193,1.1262347031546498,0.5555555555555556,0.005049559086167494,0.07117456531096382
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,63,-0.14359556801876217,-0.4012545633906417,-0.07691058443642287,0.47619047619047616,-0.0003812806459352313,0.07869713456934516
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,63,-0.16240991722071796,-0.4575779177280679,0.23161117124899028,0.49206349206349204,0.0011469546335499006,0.07861166736687325
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,63,-0.3303262051132839,-0.5323966401871272,-0.6396073259233847,0.5079365079365079,-0.0029320839588648567,0.07277182105866677
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,63,-0.3080783560978497,-0.44657656993414274,-0.5727611671638472,0.5079365079365079,-0.0025121998982760856,0.06962751550457931
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,63,-0.11453814768423987,-0.5160480786588897,0.3289968935577763,0.4603174603174603,0.0014916465129488727,0.07197379296688725
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,63,-0.4281832809732635,-0.5931148563174227,-0.9989267670503301,0.49206349206349204,-0.004921200154377474,0.0782055633501677
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,63,-0.27135494298095986,-0.54137659160246,-0.3501824635883046,0.5079365079365079,-0.0016608799169637747,0.07529118116538117
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_marl_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_router_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_equity_marl_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_marl_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_router_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_equity_marl_SOXL.csv,63,-0.06619052230569111,-0.2660013472553344,0.008007726972144679,0.5396825396825397,2.3803989136435945e-05,0.04718899809049693
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_ratio_live_retrain_off_SOXL.csv,2015,,,,,,
