step,mode,source_csv,symbol,test_days,total_return_pct,cagr_pct,sharpe,max_dd_pct,win_rate,avg_daily_ret,vol_annual,num_trades,avg_hold_days,status,reason
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,SOXL,63,5718.349115711329,1146038131.61998,23.186123047224587,-0.49230908043682575,0.9206349206349206,0.0685959815330404,0.7455402229651915,62.0,31.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,SOXL,63,5914.692739376423,1308741132.3349984,23.688404453977096,-0.32077874056992695,0.9365079365079365,0.06913456706336413,0.7354615602674227,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,SOXL,63,5907.922952294705,1302858901.7283201,23.678194098389568,-0.1298910821788124,0.9365079365079365,0.06911542845912096,0.7355750146875888,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,SOXL,63,5863.227862750218,1264519654.9513772,23.560187586357916,-0.40975851006805897,0.9365079365079365,0.06899245499239655,0.7379439825916763,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,SOXL,63,5614.342657765869,1066264808.0557052,22.895766578742318,-0.4439599346369394,0.9206349206349206,0.06830917378748479,0.7518381939842322,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,SOXL,63,5979.768519726861,1366306534.7899349,23.87208632746904,-0.16751878429204226,0.9523809523809523,0.06930956905818585,0.7316499765906557,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,SOXL,63,5961.270339848783,1349753883.7967813,23.81984319534583,-0.17287200316785656,0.9523809523809523,0.06925635560995912,0.7326917087816839,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,SOXL,63,5673.528308790433,1111130731.1366868,23.02539850998148,-1.7360930927253992,0.9365079365079365,0.0684790802780688,0.7494649103507404,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,SOXL,63,5780.2367800581715,1195581594.1397374,23.361542358762357,-0.24665852542966604,0.9523809523809523,0.0687738325267139,0.7418605129139283,63.0,63.0,ok,split=test
StepE,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,SOXL,63,5742.913470619838,1165514770.832465,23.25070200583929,-0.39480566047132015,0.9365079365079365,0.06867063538834729,0.7442786077391325,62.0,31.0,ok,split=test
StepF,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepF/sim/stepF_daily_log_router_SOXL.csv,SOXL,63,6031.489128463851,1413395875.1577082,23.117736446919178,-0.16456641967895758,0.9047619047619048,0.06869763093459036,0.748853722563476,63.0,63.0,ok,split=test
StepF,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepF/sim/stepF_daily_log_marl_SOXL.csv,SOXL,63,6031.489128463851,1413395875.1577082,23.117736446919178,-0.16456641967895758,0.9047619047619048,0.06869763093459036,0.748853722563476,63.0,63.0,ok,split=test
StepF,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepF/sim/stepF_daily_log_router_SOXL.csv,SOXL,63,6031.489128463851,1413395875.1577082,23.117736446919178,-0.16456641967895758,0.9047619047619048,0.06869763093459036,0.748853722563476,63.0,63.0,ok,split=test
StepA,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepA/sim/stepA_prices_test_SOXL.csv,SOXL,63,,,,,,,,,,ok,date>=2022-01-03
StepA,sim,C:/work/apex_work/runs/gh22523186894_att1_sim_20260301_000608_aae6d6e/output/stepA/sim/stepA_prices_test_SOXS.csv,SOXS,63,,,,,,,,,,ok,date>=2022-01-03
