step,mode,source_csv,test_days,total_return_pct,max_drawdown,sharpe,win_rate,avg_ret,std_ret
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,63,0.5622492750562127,-0.15197941674118043,2.699635644324684,0.5238095238095238,0.007290821976297686,0.04287178940553691
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,63,0.21990317142299753,-0.1394809057824875,1.8824124271448504,0.5079365079365079,0.0031282517092833364,0.02638075251255093
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,63,0.42765515098444906,-0.36367772676578425,1.7116074406946382,0.4603174603174603,0.006418984883920154,0.05953364282680314
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,63,0.37181841125584203,-0.2520188709335728,1.8282404084563952,0.49206349206349204,0.005205252683525767,0.04519691408687922
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,63,-0.189746111409143,-0.35894143504181864,-0.9278030067019825,0.5079365079365079,-0.0025038905686081414,0.04284102362335941
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,63,-0.10800872902672931,-0.17586346873745407,-0.5588271899540695,0.49206349206349204,-0.0010652531895118235,0.030260464130225553
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,63,0.09818442960056428,-0.32492334949234447,0.6313374850560619,0.4444444444444444,0.0022149217577003438,0.055692547485794865
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,63,0.023407257090586553,-0.34463337013032525,0.33859938072806545,0.5238095238095238,0.0010590873345146673,0.04965304480709278
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,63,0.011442988024402023,-0.13876026232214456,0.1948920397521138,0.5396825396825397,0.0002956707655590573,0.024083220123807928
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,63,-0.021995091737970873,-0.42601548257213806,0.208167625719886,0.4444444444444444,0.0008389696936448578,0.06397839700274666
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_daily_log_router_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_legacy/stepF_equity_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_daily_log_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_daily_log_router_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_basic/stepF_equity_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_daily_log_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_daily_log_router_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_light_risk/stepF_equity_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_daily_log_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_daily_log_router_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/reward_profit_regret/stepF_equity_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/router/stepF_router_input_SOXL.csv,63,,,,,,
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_daily_log_router_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03/stepF/sim/stepF_equity_marl_SOXL.csv,63,0.04897873569814126,-0.2061470531373264,0.682022823532565,0.47619047619047616,0.0013285899777020626,0.030923762848572782
