step,mode,source_csv,test_days,total_return_pct,max_drawdown,sharpe,win_rate,avg_ret,std_ret
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_all_features_3scale_SOXL.csv,63,-0.00822288299723728,-0.267250805230962,0.19293529333875287,0.5079365079365079,0.0005734422443127987,0.04718220943785201
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_all_features_h01_SOXL.csv,63,0.32848905812208984,-0.1217670443779012,2.4620724932403806,0.5079365079365079,0.004544585153558857,0.02930175816013007
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_all_features_h02_SOXL.csv,63,0.7106039731178828,-0.09311799492168216,4.453328988450917,0.5873015873015873,0.00832821992510972,0.02968709319635231
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_all_features_h03_SOXL.csv,63,0.5496942689003499,-0.1773917833545816,2.4431795487759866,0.49206349206349204,0.007481079443673135,0.04860815675096674
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_bnf_3scale_SOXL.csv,63,0.15444614318099337,-0.20974131625015147,1.0132148962905065,0.49206349206349204,0.0034924454529316196,0.05471776324890957
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_bnf_h01_SOXL.csv,63,0.027383970544622604,-0.09413099651297452,0.5582604325671512,0.47619047619047616,0.0005520218320805343,0.015697109099212448
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_bnf_h02_SOXL.csv,63,-0.18565077423082987,-0.32616229692448173,-0.7812737948308519,0.47619047619047616,-0.002249981650088467,0.045716817381913986
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_mix_3scale_SOXL.csv,63,0.0463878398130495,-0.3507039116034598,0.616587822368102,0.49206349206349204,0.0021925559650068844,0.056448969070326115
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_mix_h01_SOXL.csv,63,-0.128008047958021,-0.2302726596942053,-0.7531831360756606,0.5079365079365079,-0.001563753353371534,0.03295853786441211
StepE,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepE/sim/stepE_daily_log_dprime_mix_h02_SOXL.csv,63,-0.05555634779094509,-0.15876170340852402,-0.2617329732315635,0.47619047619047616,-0.0004370983063837665,0.02651068536532792
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepF/sim/reward_legacy/stepF_daily_log_marl_SOXL.csv,63,0.1916422066427026,-0.15342703146823766,1.3221864403562424,0.42857142857142855,0.0032114589262884456,0.03855759553411437
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepF/sim/reward_legacy/stepF_daily_log_router_SOXL.csv,63,0.1916422066427026,-0.15342703146823766,1.3221864403562424,0.42857142857142855,0.0032114589262884456,0.03855759553411437
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepF/sim/reward_legacy/stepF_equity_marl_SOXL.csv,63,0.1916422066427026,-0.15342703146823766,1.3221864403562424,0.42857142857142855,0.0032114589262884456,0.03855759553411437
StepF,sim,C:/work/apex_work/output/sim/SOXL/2022-01-03_20260322_001/stepF/sim/reward_profit_basic/stepF_daily_log_marl_SOXL.csv,63,0.17571614793822232,-0.15454395728267567,1.2333563264881477,0.4126984126984127,0.0029972351144138395,0.03857736112373417
